Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-01-02T16:30+01:00,1877.4,4994.2,9864,4413.3,499.9,461.6,12357.3,21.1,262.1,3262.9,1568.6,950.8,5239.9,12631.1,34.5,64681.3
2025-01-02T16:45+01:00,1888.9,5051.1,9878.7,4414.3,499.9,443.8,12432.6,21.2,267.9,3648.6,1567.6,944,5092.5,13013.2,28.4,65399.3
2025-01-02T17:00+01:00,1907.5,5103.1,9846.6,4401.5,499.9,427.7,12318.4,21.4,150.1,5873.7,1554.9,942.8,5804.9,13579.7,26.6,65921.6
2025-01-02T17:15+01:00,1913.1,5117.5,9814.2,4420.7,499.9,430.5,12354.1,21.6,217,5802,1555.1,939.3,6100,14268.6,25.7,66527
2025-01-02T17:30+01:00,1925.9,5142.1,9776.4,4429.8,499.9,434.2,12370.5,21.7,286.7,5971.3,1542.6,928.9,6227.9,14540.8,52.5,67220.3
2025-01-02T17:45+01:00,1931.7,5146.3,9729.8,4441.9,500,415.4,12516.5,21.8,271.3,6042.3,1541.9,927,6101.9,14708.3,26.4,67722.9
2025-01-02T18:00+01:00,1931.1,5154.6,9832.4,4494.5,499.9,421.2,12809.3,22,335.1,6151.3,1542,924.7,5923.5,15022.4,52.6,67449.1
2025-01-02T18:15+01:00,1926.2,5162.9,9868.7,4507.2,499.9,477.3,12952.1,22.2,261.9,5869.1,1515.8,927.7,5186.4,15383.6,31.4,67063.9
2025-01-02T18:30+01:00,1921.5,5150.7,9862.2,4497,500,479.5,12908.4,22.3,327.1,5785.7,1507.4,934.9,5262.4,15644.3,29.7,66663.1
2025-01-02T18:45+01:00,1915.4,5142.3,9793.8,4507.1,500,469.7,12921.7,22.5,173.6,5543.2,1542.5,937.9,5853.7,16024.4,34.4,66612.9
2025-01-02T19:00+01:00,1908,5092.8,9855,4485.6,499.9,481.7,13157.5,22.6,287,5823.6,1542.9,926.3,5974,16595.4,52.2,66556.6
2025-01-02T19:15+01:00,1907,5088.9,9897.5,4473.5,499.9,481.3,13046.2,22.8,238.7,5216,1516.3,932.6,5777.3,17231.6,26.8,66004.5
2025-01-02T19:30+01:00,1911.3,5071.9,9922.9,4442.5,499.8,528.4,13081.9,23.1,150,4648.6,1516.4,928.8,5659.9,17698.4,11.3,65795.9
2025-01-02T19:45+01:00,1905.5,5029,9886.2,4357.6,499.8,539.1,13193.3,23.3,78.9,3697.3,1504.6,926.3,5959.8,18192.8,10.4,65255.8
2025-01-02T20:00+01:00,1877,4976.3,9870.2,4305.1,499.8,525.7,13175.6,23.4,117.6,3823.5,1457.8,930.2,5881.6,18372.9,16.6,63925.2
2025-01-02T20:15+01:00,1799.9,4959,9873.4,4306.1,499.8,543.1,13061.5,23.4,143.1,3141.7,1451.6,934.2,5835.2,18478.4,11.9,63190.5
2025-01-02T20:30+01:00,1777.2,4918.5,9955.3,4307.7,499.8,566,12853.3,23.5,62.3,1818,1450.3,935.2,5908.3,18452.5,10.2,62237.4
2025-01-02T20:45+01:00,1471.4,4872.4,9974.1,4247.7,499.9,560.2,12493.8,23.5,81.7,1418.4,1450.4,935.1,5953.1,18302,8.9,61398.1
2025-01-02T21:00+01:00,1446.4,4764,9930.6,4195.6,499.9,537.4,11789.9,23.5,124.8,1102,1450.6,925.6,5679.8,18315.6,8.7,60606.4
2025-01-02T21:15+01:00,1434.2,4742,9923,4161.6,499.9,547.5,11653.5,23.7,119.6,659.1,1515,920.3,5647.3,18330,8.8,60287.8
2025-01-02T21:30+01:00,1412.3,4717.2,9919.5,4146.8,499.9,547.2,11570.1,23.7,51,321.7,1542.5,925.9,5927,18241.8,8.1,59797.3
2025-01-02T21:45+01:00,1376,4703.1,9793.2,4133.1,499.9,555.6,11458.3,23.7,19.4,209.7,1542.5,928.9,6374.5,18289.6,8.2,59155.7
2025-01-02T22:00+01:00,1409.1,4621.2,9634.2,4251.2,499.9,531.6,11391.6,23.9,116.6,1149.9,1565.7,952.1,6289.6,17719.3,0,58762
2025-01-02T22:15+01:00,1463.6,4608.9,9515,4404.6,499.9,517,11242.1,24,64.7,408.2,1672.4,955.2,6489.6,17889.5,0,58151.7
2025-01-02T22:30+01:00,1810.9,4607.1,9419.9,4562.6,499.9,528.5,11168.3,24.2,89.1,95,1674.4,955.9,6912.6,17986.1,0,57321.4
2025-01-02T22:45+01:00,1812.6,4583.1,9261.3,4487.7,499.9,536.9,11009,24.2,61.4,92.3,1652.5,954.4,6813.8,17918.3,0,56233.2
2025-01-02T23:00+01:00,1801.3,4468.2,9042.6,4357.3,499.9,534.6,10461.4,24.4,102.8,244.1,1485.8,949.5,6177.8,17949.6,0,55709.8
2025-01-02T23:15+01:00,1784.1,4505,8857.9,4254.2,500,526,10307.3,24.6,71.5,116.6,1454.2,938.3,6212.4,18247.8,0,54324.5
2025-01-02T23:30+01:00,1759.1,4447.5,8669.8,4210.2,499.9,514.8,10120.1,24.6,52.2,47.3,1453.4,952.5,6449.3,18390.3,0,53211.6
2025-01-02T23:45+01:00,1753.7,4464.7,8429.1,3865.3,499.9,513.4,9894,24.7,43.3,65.4,1454.2,953.9,6450.9,18534.8,0,52953.2
2025-01-03T00:00+01:00,1751.3,4372.2,8249.2,3787.3,510.3,673,10005.4,24.8,94.1,270.5,1522.2,932.4,6173.4,18445.3,0,51617.9
2025-01-03T00:15+01:00,1724.9,4315.2,8327,3622.6,510.4,486.6,10118.6,24.9,37.8,56.4,1532.8,933.5,5745.1,18472,0,50996.6
2025-01-03T00:30+01:00,1734.4,4370.4,8451.9,3473,510.4,488.8,10003.2,25,20.5,10.6,1532.7,933.2,5976.9,18551.4,0,50374.6
2025-01-03T00:45+01:00,1734.9,4372.4,8304.3,3387.8,510.4,479.8,10011.6,24.9,20.4,4.4,1532.3,934.6,5995.4,18696.5,0,49788.8
2025-01-03T01:00+01:00,1723.7,4365.3,8246.3,3279.2,510.4,487.8,9613,24.9,22,130,1532.5,934.5,6088.9,18739.2,0,49184.2
2025-01-03T01:15+01:00,1722.7,4358.8,8228.8,3268.9,510.4,501.8,9586.3,24.8,28.6,249.9,1532.7,941.5,5796.9,18545.2,0,48970.7
2025-01-03T01:30+01:00,1706,4295.1,8354.9,3285.9,510.4,508.7,9623.1,24.8,18.7,12.3,1531.5,930.1,5876.7,18696.3,0,48844.4
2025-01-03T01:45+01:00,1708.8,4326.5,8347.3,3345,510.4,493.3,9685.1,24.7,14.3,1.6,1532.9,931.5,6074.6,18957.8,0,48562.3
2025-01-03T02:00+01:00,1712.1,4331,8208.1,3577.3,510.4,477.3,9966.9,24.7,36.4,0.3,1532.2,933.5,6096.9,19234.6,0,48320.3
2025-01-03T02:15+01:00,1711.6,4260.7,8294.4,3530.2,510.4,468.2,10004.4,24.6,21.4,0.2,1532.2,937.5,6289.2,19379.1,0,48348.6
2025-01-03T02:30+01:00,1727.7,4329.9,8320.9,3538.3,510.4,479.8,9988.7,24.4,24.3,0.5,1532.3,926.6,6143.4,19745.7,0,48568.5
2025-01-03T02:45+01:00,1726.3,4325.6,8330.5,3512.6,510.5,460.4,10027,24.4,20.1,1.8,1532.4,929.8,6277.9,19984.9,0,48800.9
2025-01-03T03:00+01:00,1732.5,4307.4,8294.4,3572.8,510.5,447.9,10098.2,24.5,35.9,1.5,1532.3,933.5,5963.4,19943.2,0,48971.1
2025-01-03T03:15+01:00,1734.3,4292.5,8143.2,3584.4,510.4,433,10233.9,24.4,26.2,112.4,1532.4,931.3,5777.5,20009.4,0,48737.6
2025-01-03T03:30+01:00,1734.3,4252.5,8105.1,3588.1,510.4,458.3,10245.3,24.4,19.8,0.3,1532.9,944.3,5834.4,20179.5,0,48687.3
2025-01-03T03:45+01:00,1727.2,4186.1,8133.1,3600.7,510.4,470.7,10226.7,24.4,16.9,0.3,1532.5,933.2,5782.4,20834.1,0,48849.9
2025-01-03T04:00+01:00,1741.3,4299.3,8051,3688.6,510.4,477.6,10314.3,24.1,17,0.3,1532.2,933.5,5296.5,21627.6,0,49694.9
2025-01-03T04:15+01:00,1735,4266.2,8112.6,3665.1,510.4,490.9,10455.5,24,18.3,0.2,1531.2,935.3,5178.9,22191.3,0,50213.3
2025-01-03T04:30+01:00,1736.6,4272.2,7948.9,3655.5,510.5,489.5,10434.9,24,14.8,0.2,1531.3,922.9,5196.8,22909.2,15.1,50171.7
2025-01-03T04:45+01:00,1736.2,4258.6,7761.5,3647.1,510.4,475.8,10544.9,24,14.1,0.2,1532,931.7,5174.9,23299.7,12.7,50669.2
2025-01-03T05:00+01:00,1739.4,4286.9,7739.1,3673.8,510.4,466.2,10632.3,23.9,30.3,0.2,1532,941.4,4450.8,23641.7,11.2,51191.7
2025-01-03T05:15+01:00,1747.2,4339.4,7961.4,3671.9,510.5,468.4,10818.5,23.9,19.4,1.7,1530.3,939.6,4284.1,24345.7,14.1,51817
2025-01-03T05:30+01:00,1750.5,4353.7,8063,3681.9,510.5,471.4,10893.2,23.9,21.3,1.6,1530.3,938.8,4246.9,25197.8,13.5,52770.4
2025-01-03T05:45+01:00,1761,4352.1,8155.2,3696.3,510.5,474.3,11145.3,23.8,76,35.6,1529.1,944.2,4189.3,25643,13.8,53667.1
2025-01-03T06:00+01:00,1792.2,4446.8,8100.1,3642,510.4,472.1,11727.7,23.7,16.1,17.5,1482.3,940.8,3012.3,27322.6,21.2,54827.8
2025-01-03T06:15+01:00,1791.7,4476.6,8109.4,3628.9,510.4,471.2,11653.1,23,13.7,1.5,1477.9,946,2876.3,27871.9,20.7,55466.7
2025-01-03T06:30+01:00,1790.3,4486.8,8047.8,3644.1,510.4,468.2,11736.3,23,20.1,0.3,1478.1,941.7,2829.7,28693.6,22.1,56424.5
2025-01-03T06:45+01:00,1797.9,4513.9,8000.3,3651.9,510.4,457.6,11413.9,23,56.3,157.5,1477.5,938.3,2809,29245.7,18.1,57449.1
2025-01-03T07:00+01:00,1807.3,4630.2,7924.9,3649.3,510.4,473.6,11136.5,23,141.7,9.5,1478.2,936.2,1611,29629.4,25.6,58303.6
2025-01-03T07:15+01:00,1815.2,4662.3,7955.4,3642.2,510.4,463,11017.7,22.9,44.3,3.6,1476,941.9,1586.4,30300.9,25.2,58914.2
2025-01-03T07:30+01:00,1823.5,4674.8,7965.7,3680.9,510.4,457.8,10968.4,23,117.7,13.4,1475.9,930.5,1670,30607.3,27,60182.7
2025-01-03T07:45+01:00,1827.8,4686.6,7991.7,3765.9,510.4,467.1,11068.7,23,79.5,59.3,1475.9,928.5,1758.9,31353,30.4,61292.9
2025-01-03T08:00+01:00,1828.5,4758.6,7865,4005.8,510.4,473.3,11359.6,23,73.6,382.2,1476.1,936,1679.5,31841.4,32.7,62340
2025-01-03T08:15+01:00,1845.2,4781,7697.3,4108.6,510.4,466.9,11451.1,23,47.4,263.1,1475.8,928.6,1622,32438,54.5,62662.2
2025-01-03T08:30+01:00,1850.4,4795.1,7573.6,4138.5,510.4,473.2,11509.6,23,51.7,366.6,1475.7,924.5,1567.1,32666.1,263.6,63071.3
2025-01-03T08:45+01:00,1853.3,4804.4,7658.7,4161.6,510.4,467.1,11521.4,23,105.5,422.3,1475.5,923.9,1547.5,32820,662.3,63653.1
2025-01-03T09:00+01:00,1849.9,4791.1,7569.9,4198.7,510.5,476.2,11797.5,23,66.3,225.4,1475.4,918.2,1978.5,32761.2,1212.8,64159.8
2025-01-03T09:15+01:00,1849.9,4781.2,7582,4201.8,510.5,462.1,11622.9,22.9,57.8,292.4,1475.4,922.1,2013.1,32730.5,1851.9,64453.1
2025-01-03T09:30+01:00,1863.6,4753.9,7643.3,4229.4,510.4,459.5,11409.8,23,75.7,310.8,1475.4,929.9,2017.1,32885.1,2637.8,64680.1
2025-01-03T09:45+01:00,1852.3,4742.9,7631,4334.3,510.5,474.7,11444,23,29.7,177.7,1475.2,927.7,1912.8,32866.2,3574.4,65101.8
2025-01-03T10:00+01:00,1953.2,4695.1,7606.2,4515.9,510.4,469,11462.2,23,155.9,502.3,1475.1,927.3,1483.2,33290.3,4532.7,65300.5
2025-01-03T10:15+01:00,1910.5,4587.5,7577.3,4507.6,510.4,469.7,11362.6,23,78,95.9,1474.9,939.7,1448.6,33513.5,5422.3,65874.4
2025-01-03T10:30+01:00,1832.4,4588.4,7788.7,4433.1,510.5,470.6,11331,23,20.6,4.3,1474.4,940.7,1433.7,34010.2,6450.9,66202.5
2025-01-03T10:45+01:00,1864.7,4613.6,7863.1,4408.5,510.4,469.8,11480.3,22.9,128.5,8.6,1474.8,944.4,1374.6,34239.2,7393.6,66050.4
2025-01-03T11:00+01:00,1896.9,4566.8,7831.4,4501.3,510.3,475.4,11611.7,22.9,120.1,73.7,1474.4,936.4,1105.5,34602.5,8209.2,66357
2025-01-03T11:15+01:00,1883,4557.7,7655.2,4440.3,510.4,472.2,11518.3,22.1,91.4,72.2,1474.7,931.1,1115.7,35130.2,8969.8,66897.5
2025-01-03T11:30+01:00,1852.3,4548.2,7658.9,4456,510.4,477.8,11421.7,20.9,25.5,25.4,1474.5,928.6,1099.5,35313.8,9424,66780.4
2025-01-03T11:45+01:00,1842.1,4541.7,7627.5,4451.4,510.4,468.5,11376.9,20.9,27.1,27,1472.9,935.6,1134.9,35185.6,9555.1,67437.3
2025-01-03T12:00+01:00,1830.4,4425.5,7408.8,4460.4,510.5,463.9,11271.1,20.9,19.3,26.3,1461.4,941.1,952.6,35136,9642.4,67982.1
2025-01-03T12:15+01:00,1833.2,4446,7376.1,4472.6,510.5,458.3,11216,20.9,24.8,24.7,1462.2,940.9,917.3,34974.3,9560.6,67738
2025-01-03T12:30+01:00,1824.6,4423.2,7253,4517.6,510.4,471.2,11263.7,20.9,16.4,20.3,1462.4,939.7,917.6,34869.9,9453.9,67115.2
2025-01-03T12:45+01:00,1828.3,4456.2,7190.8,4484.8,510.4,462.9,11248.3,21.6,69.5,26,1461.3,940.6,895.4,34514.9,9300.3,67143.7
2025-01-03T13:00+01:00,1820.9,4428.5,7091,4415.6,510.4,462.1,11117.1,22,10.8,10.5,1462.1,945.9,1360.8,34155.4,9013,66890.9
2025-01-03T13:15+01:00,1807.8,4393.1,6974.7,4394.5,510.4,458.3,11104.1,22.4,14.6,12.1,1461.7,956.4,1436.7,34255.5,8772.8,66521.5
2025-01-03T13:30+01:00,1811.9,4422.1,7142,4398.7,510.4,460.7,11110.4,22.4,125.8,120,1463,950.3,1388.3,34030.8,8359.4,66382.4
2025-01-03T13:45+01:00,1815.8,4434.8,7135.5,4372.1,510.4,463.9,10958.6,22.7,34.5,97.3,1462.8,945.9,1432,33590.8,7859.7,65757.1
2025-01-03T14:00+01:00,1815.3,4460.5,7052.9,4323.2,510.5,480.1,10319.1,22.8,11.3,5.3,1481.2,953.5,3055.2,32925.3,6973.2,66741.3
2025-01-03T14:15+01:00,1818,4464.8,7056.4,4214.5,510.4,490.9,10203.6,23,17.4,129.9,1488.8,945.7,3398.6,32582.8,6130.4,66108.7
2025-01-03T14:30+01:00,1855.3,4482.6,7082.4,4198.2,510.4,508.5,10199.7,23.1,31,28.3,1488.8,947.2,3470.8,32335.1,5280.3,65868.4
2025-01-03T14:45+01:00,1858.9,4530,6962.8,4241.8,510.5,503.9,10294.1,23.1,17.2,87.8,1487.9,939.6,3475.9,31804.4,4433.5,65451.7
2025-01-03T15:00+01:00,1850.3,4576.9,7237.3,4277.7,510.4,493.5,10564.4,23,97.4,87.6,1488.1,938,3856.9,31388.9,3563.8,66286.5
2025-01-03T15:15+01:00,1858.4,4604.6,7424.7,4396.6,510.4,491.2,10679.5,23.1,84.6,224,1488.2,948.7,4014.8,31145.2,2687.6,66081.6
2025-01-03T15:30+01:00,1841,4634.8,7416.9,4499.3,510.4,491.8,10668.5,23,34.7,247,1488.5,953.9,4050.8,31278.4,1817.3,66012.5
2025-01-03T15:45+01:00,1862.9,4693,7547.7,4590.1,510.4,484.9,10715,23,35,147.8,1487.9,939.9,4092.3,30868,1040.8,66238.9
2025-01-03T16:00+01:00,1875.7,4810,8007.2,4558.7,510.4,486.5,11029.6,23,19.6,237.6,1487.9,914.5,4526.2,30261.8,467.2,66501.1
2025-01-03T16:15+01:00,1880.6,4857.6,8413.7,4624.9,510.4,486.7,10868.7,23.1,65.4,269.4,1488.1,908.7,4674.7,29837,141.1,66531
2025-01-03T16:30+01:00,1905.8,4932.6,8460.1,4740.9,510.4,480.6,10858.1,23.1,53.5,466.9,1488.4,909.2,4915.6,29897.5,36.9,67414.3
2025-01-03T16:45+01:00,1905.2,4968,8451.3,4824.1,510.4,475,10955.9,23.1,74.1,864.9,1488.6,913.8,4953,29727.3,20.9,68174.8
2025-01-03T17:00+01:00,1903.5,5002.8,8572.8,4827.5,510.4,478.4,11514.7,23.1,148.6,985.3,1487.9,911.4,5256.7,29207,15.8,69296.7
2025-01-03T17:15+01:00,1888.2,5033.2,8590.3,4786,510.6,488.9,11593.9,23.2,154,1679.5,1489,916.7,5300.7,28774.7,16.6,69743.6
2025-01-03T17:30+01:00,1890.3,5057.7,8748.6,4815.5,510.9,493.3,11602.8,23.3,71.4,2150.8,1489.5,919.3,5254.2,28740.9,15.1,69719.8
2025-01-03T17:45+01:00,1916.5,5088.9,8731.5,4853.8,510.9,494.8,11600.2,23.3,281.8,2713.7,1488.8,913.9,5074.3,27913.4,15.8,69523.5
2025-01-03T18:00+01:00,1912.2,5092.8,8703.6,4725.2,511.3,487.9,11610.6,23.3,260.6,3248.9,1487.4,907,4894.3,27227.6,18.7,69086.5
2025-01-03T18:15+01:00,1913.7,5129.3,8695.7,4673.3,511.2,494.6,11590.4,23.3,211.3,2797.1,1488,914.4,5053.9,27202,19.2,68554.1
2025-01-03T18:30+01:00,1989.1,5125.2,8724.8,4650.7,510.8,513.9,11661.2,23.3,211.6,2750.7,1488.2,920,5184.2,27251.7,17.3,68324.8
2025-01-03T18:45+01:00,1987.6,5144.2,8832.2,4747.4,511.1,499.3,11686.9,23.4,196.2,3190.4,1488.6,920.2,5255.9,26738.2,21.5,68269.2
2025-01-03T19:00+01:00,1899.5,5103.7,9240.3,4763.4,511.2,520.1,11429.7,23.4,95.3,2820.6,1489.6,914.5,5488.3,26667.4,13.7,67904.7
2025-01-03T19:15+01:00,1898.4,5094.4,9291.9,4698.2,511.1,528.8,11017.4,23.5,69.5,2179.1,1489.7,906.9,5918.8,26121.6,12.9,67192.7
2025-01-03T19:30+01:00,1897.2,5057.9,9359.8,4639.6,511.1,532.9,10710.7,23.5,69.1,1867,1490,904.1,6284.8,26081.4,13,66594.3
2025-01-03T19:45+01:00,1902.2,5006,9620.5,4627.2,511.1,554.5,10619.8,23.5,51.9,1734,1490.3,914.4,6292.5,26326.1,13.5,66039.2
2025-01-03T20:00+01:00,1870.1,4820.3,9603.9,4639.2,511.2,566.8,10560.4,23.5,49.1,1622.9,1489,915.7,6578.2,26064.8,11.2,65023.8
2025-01-03T20:15+01:00,1833.7,4840.9,9766.8,4624.8,511.2,572.2,10293.3,23.5,51,977,1488.8,915.6,6307,25751.3,9.6,64294.9
2025-01-03T20:30+01:00,1821.5,4795.7,9832.7,4623.9,511.4,593,10193.3,23.6,55.8,782.7,1489.3,913.4,6146.2,25303,9.8,63554.9
2025-01-03T20:45+01:00,1788,4716,10038.8,4724.1,511.3,550.7,10105.5,23.6,19.7,272.2,1500.9,914,6464.8,25151.5,10.8,62947
2025-01-03T21:00+01:00,1762.7,4629.9,10331.2,4782.5,511.3,545,9743.6,23.6,15.6,145.4,1529.7,912.4,6441.6,25560.7,9.8,62612.9
2025-01-03T21:15+01:00,1756.1,4576.1,10382,4795.3,511.3,555.6,9652.2,23.6,21.1,223.4,1530.3,917.4,5895.8,25925.3,10.1,62295.3
2025-01-03T21:30+01:00,1773.6,4581.2,10593.4,4787.4,511.4,536.5,9492.9,23.7,31.3,169.1,1530.2,916.5,5807.6,25838.7,11.8,61815.9
2025-01-03T21:45+01:00,1779.7,4509.2,10642.7,4812.9,511.3,506.4,9465.6,23.7,41,38.2,1529.5,915,5513.8,25460.1,10.3,60933.6
2025-01-03T22:00+01:00,1800.8,4489.2,10597.1,4714.9,511.3,534.5,9456.4,23.8,67.4,328.6,1530,920.8,5286.5,24652.9,0,60106.8
2025-01-03T22:15+01:00,1783.9,4483.6,10551.9,4692.4,511.3,526.1,9369,23.9,36.9,181.2,1531.5,824.4,5483.9,24326.4,0,59432.8
2025-01-03T22:30+01:00,1779.9,4455,10564.6,4636.4,511.3,518.2,8962.5,24,38.3,291.2,1531.6,824.6,5659.9,23909.3,0,58670.4
2025-01-03T22:45+01:00,1781.4,4433.3,10662.4,4570.9,511.4,510.3,8631.2,24.1,50.8,345.8,1531.6,817.5,4909.2,23661.5,0,57968.5
2025-01-03T23:00+01:00,1772.6,4386,11130.5,4469.1,511.5,505.5,8123.5,24.1,100.4,938.5,1531.5,809.1,4436.8,23463.3,0,57379.9
2025-01-03T23:15+01:00,1763.3,4419.4,11243,4418.2,511.4,506.8,8069.6,24.2,52.7,924.2,1530.8,814.6,4349.2,23060.8,0,56621.2
2025-01-03T23:30+01:00,1771.4,4430.8,11223.7,4404.1,511.4,501,8068.4,24.2,53.7,883.9,1530.7,820.1,4358.1,22923.8,0,55853
2025-01-03T23:45+01:00,1772.6,4439.6,10868.3,4377.4,511.3,500.4,7778.9,24.1,56,689.2,1531.8,822.1,4117.1,22723.9,0,54723.6
2025-01-04T00:00+01:00,1763.9,4398.2,10148.1,4380.5,511.5,675,7292.1,24.2,37,361.4,1532.7,823.1,3592.9,22454.5,0,54129.8
2025-01-04T00:15+01:00,1767.3,4409.6,10064.9,4350,511.5,502.2,7172,24.2,33,409.7,1579.9,819,3499.4,22252.4,0,53821.5
2025-01-04T00:30+01:00,1756.1,4404.9,10069,4260.5,511.5,505.7,7255,24.3,22.4,219,1662.6,810.7,3494.9,21898.7,0,53227.2
2025-01-04T00:45+01:00,1741,4406.3,10162.8,4132.1,511.5,515.1,7317.8,24.4,10.9,185.3,1697.4,810.9,3676.9,21435.5,0,52756.9
2025-01-04T01:00+01:00,1743.9,4326,10651,3956.7,511.3,506.5,7186.1,24.3,15.2,165.6,1818.7,805.6,3969.5,20943.7,0,52277.8
2025-01-04T01:15+01:00,1778.3,4306.4,10778.4,3838,511.3,514.1,7231.8,24.3,46.6,181.2,1884.4,811.1,3408.2,20417.8,0,51735.7
2025-01-04T01:30+01:00,1789,4299,10515.8,3726,511.2,506,7237.7,24.3,55.7,192.2,1883.4,806.7,3183.5,19985.7,0,51324
2025-01-04T01:45+01:00,1790.3,4306.1,10605.6,3786.2,511.3,526.9,7286.3,24.4,55.3,237.9,1905.6,805.8,3129.6,19658.3,0,50603.2
2025-01-04T02:00+01:00,1802.5,4279.1,11081.6,3563.7,511.8,527.5,7265.8,24.3,56.3,261.9,2051,804.6,2874.1,19024.5,0,49713.9
2025-01-04T02:15+01:00,1798.4,4296.5,11399.1,3427,510.9,518.2,7147.8,24.4,55.9,300.3,2067.6,808.4,2772.8,18038,0,49399.1
2025-01-04T02:30+01:00,1790.8,4272.5,11470.2,3366.3,510.5,517.4,7137.3,24.4,56.2,418.2,2045.7,813.9,2729.2,17147.4,0,49002.3
2025-01-04T02:45+01:00,1785.8,4293.8,11458.4,3381.3,510.6,502.1,7130.4,24.5,55.3,372.1,2041.2,814.4,2973.8,16388.8,0,48621.2
2025-01-04T03:00+01:00,1776.9,4280.1,11476.8,3441,510.5,507.4,7187.1,24.5,55.3,193.6,1977.2,805.5,2614.5,15877.3,0,48460.8
2025-01-04T03:15+01:00,1777.6,4291,11533.3,3482.1,510.5,510.3,7225.4,24.5,55.3,312.4,1952,812.8,1985.2,15534.9,0,48144.1
2025-01-04T03:30+01:00,1782.5,4284.5,11579.3,3559.2,510.5,519.7,7229.1,24.5,55.3,289.2,1952.1,791.5,1819.4,15124.9,0,47915.3
2025-01-04T03:45+01:00,1785.9,4298.4,11580.7,3612.6,510.5,525.8,7299.2,24.5,55.2,472,1989,796,1789.7,14638.8,0,47454.7
2025-01-04T04:00+01:00,1782.6,4337.5,11663.1,3680.2,510.5,495.8,7394.8,24.6,52.6,241.8,2115.4,806.6,1619.8,14187.7,0,47587.1
2025-01-04T04:15+01:00,1758.3,4371.9,11697.1,3842.9,510.4,489.7,7471.1,24.5,27.8,291.4,2118.4,811.9,1340.2,13737.2,0,47122
2025-01-04T04:30+01:00,1757.1,4403.3,11729.6,3903.2,510.4,501.1,7493.7,24.5,26.4,240.2,2117.8,811.6,1520.8,13181.9,10.5,46967.6
2025-01-04T04:45+01:00,1761.2,4412.5,11759.2,3944.4,510.5,510,7555.1,24.5,30.5,485.8,2117,809.2,1591.5,12486.7,10.1,46986.5
2025-01-04T05:00+01:00,1763.3,4425.7,11835.5,3998.9,510.5,516.8,7720,24.5,32,280.2,2117.6,805.3,1343.5,11774.9,9.4,47151.9
2025-01-04T05:15+01:00,1763.1,4475,11913.9,4109.7,510.5,519,7748.8,24.6,30.5,353,2117.9,807,1054,11149.2,9.3,46588.1
2025-01-04T05:30+01:00,1760,4491.3,11940.4,4376.7,510.5,523.1,7826.3,24.6,23,151.6,2116.6,807.8,1006.1,10586.1,9.4,46804.5
2025-01-04T05:45+01:00,1759.8,4506.5,12017.8,4535.4,510.4,534.7,7933.8,24.6,24.2,239.4,2121,808,1288,10257.6,9,46952.6
2025-01-04T06:00+01:00,1782.7,4555.7,12132,4649.9,510.4,526.4,8402.7,24.6,47.4,169.9,2190.2,809.8,1290.1,10079.1,8.9,47344.1
2025-01-04T06:15+01:00,1787.8,4604.2,12171,4752.3,510.4,511.8,8482.1,24.6,50.4,200.4,2193,816,1205.2,9834.6,9.1,47889.6
2025-01-04T06:30+01:00,1782.4,4616.5,12192.2,4837.5,510.4,497,8606.7,24.6,84.8,235.4,2193.9,810.7,1332.8,9591.1,9.7,48236.1
2025-01-04T06:45+01:00,1782.9,4643.1,12197.2,4866.3,510.4,512.1,8769.4,24.7,93.8,452.3,2193.6,814.7,1155,9295.6,20.8,48482.5
2025-01-04T07:00+01:00,1813.3,4707.9,12225.8,4896.3,510.5,505.9,8818.8,24.7,42.2,207.9,2193.9,815.8,1071.8,9041.1,10.8,49122.7
2025-01-04T07:15+01:00,1806.9,4780.6,12232.8,4904.8,510.4,492.7,8962.3,24.8,29,313.8,2193.2,812.8,1149.9,8918.8,11.6,49748.1
2025-01-04T07:30+01:00,1825.3,4812.3,12184.6,4947.6,510.4,470.6,9155.4,24.8,49.1,373.2,2193.8,807.9,1027.9,8893.6,11.6,50512.9
2025-01-04T07:45+01:00,1839.1,4834.2,12222.5,4971.9,510.4,487,9522.6,24.8,89.6,579.5,2193.6,803.1,1186,8853.2,14.2,51302.4
2025-01-04T08:00+01:00,1855.8,4880.9,12153.9,4972.1,510.4,496.5,9921.1,24.8,61.6,1214.5,2197.9,802.8,1405.4,8558.1,25,52528.7
2025-01-04T08:15+01:00,1882.3,4899.5,12243.1,4984.8,510.5,490.9,9943.6,24.8,93.8,1529.4,2245.3,797.4,1619.2,8274.5,99.9,53348.6
2025-01-04T08:30+01:00,1933.9,4953.3,12269,4984.7,510.5,510.7,10103.5,24.8,100.9,1507,2244.9,806.6,1699.5,8050.1,508.8,54165
2025-01-04T08:45+01:00,1933.4,4956.7,12283.5,4975,510.4,519.5,10238.2,24.7,87.4,1375.1,2244.6,807.2,1824,7917.2,1073.5,54990.3
